x,y
8.673617379884035e-19,-4.356439243606966e-26
-5.181927929310583e-07,2.3231264032201378e-05
-2.335335863148068e-06,2.330165757824553e-05
-3.253198938077753e-06,2.3367970545976962e-05
-3.7144633097982264e-06,2.3430814764398813e-05
-4.080977380442694e-06,2.3490892156198385e-05
-4.312101370367635e-06,2.3548586321759683e-05
-4.415217476720027e-06,2.3604035665236938e-05
-4.471434666761601e-06,2.365757937910803e-05
-4.5072794831318985e-06,2.370953221991353e-05
-4.532953435905981e-06,2.3760009258302556e-05
3.730991367028799e-08,1.5147680180031106e-05
-4.029250011956462e-06,-2.789619221035183e-06
-6.0809991409525865e-06,-3.897708299300278e-06
-8.350726518705723e-06,-5.007568954487193e-06
-1.041876533856758e-05,-6.115602512441127e-06
-1.2690244445543331e-05,-7.2254891049206934e-06
-1.476003522150231e-05,-8.333547596906624e-06
-1.7033262117788477e-05,-9.443459778029254e-06
-1.9104800845721158e-05,-1.0551542858245772e-05
-2.13797715294191e-05,-1.1661480286269401e-05
-2.345305419719848e-05,-1.2769587620402477e-05
-2.572976466555651e-05,-1.3879549958530742e-05
-2.780478726662622e-05,-1.498768121839306e-05
-3.008323352321615e-05,-1.6097668135761498e-05
-3.215999205735502e-05,-1.7205822999251697e-05
-3.4440170112576534e-05,-1.8315834170825212e-05
-3.651866058595717e-05,-1.9424012321832068e-05
-3.880056645629102e-05,-2.0534047428398845e-05
-4.0880784881089025e-05,-2.164224855676992e-05
-4.3164414589535495e-05,-2.2752307284991972e-05
-4.52463569845284e-05,-2.386053108651665e-05
-4.753170656054094e-05,-2.497061312878731e-05
-4.9615368950533135e-05,-2.60788593051555e-05
0.002609593828173235,-2.6617609902598314e-05
0.013810379198311257,-3.430012685942834e-05
0.01948849842898843,-3.07804035030495e-05
0.01960671051649298,-2.725147898475865e-05
0.02591345015767943,-3.5042508173227335e-05
0.042193410155986454,-5.080153069807834e-05
0.06839310310051942,-4.114098155867478e-05
0.10412691064586387,-1.318371216238382e-05
0.14978705553755264,4.992410762090275e-05
0.20155694761712312,8.493595768973964e-05
0.253567191959346,0.00015084109927665921
0.30551346895414927,0.00022299646518325074
0.35747700335641314,0.0002743118194698261
0.40944839893046325,0.00033508514877629136
0.4614150667734115,0.0004190119939151706
0.5131988421277536,0.000471991728322824
0.5650189012945144,0.0005412020633665195
0.6169989161711686,0.0006361853689672774
0.6689177959812292,0.0007170750819775326
0.7208803798491439,0.0008215879582302871
0.7727661526376599,0.0008938483400098184
0.8246302393449902,0.000982534813592733
0.8764120345191715,0.0011217095144148603
0.9283316078718593,0.001409489331390182
0.9801916631023347,0.00197798623088732
1.0320639718762503,0.003050448097403303
1.0839464276982518,0.004880044091496349
1.135834514608951,0.007942306101086021
1.187596402669813,0.012602585974657536
1.2387918789139072,0.019369957364922728
1.2897536438171766,0.028577564117874328
1.3405202537892986,0.0398547098455899
1.390913294043761,0.05274925140893056
1.4410027813342896,0.06674617496808133
1.4909321637272828,0.08172116676871234
1.5406199103369482,0.09730873301130584
1.5901296983802886,0.11349268191883509
1.639381087792004,0.1304424453737067
1.6884851049704221,0.147849344391568
1.7372602686266483,0.16586358806846813
1.7858190054402394,0.1846632898684975
1.83422479919154,0.2040337486653579
1.8823552014481613,0.22397011606169498
1.930153436850712,0.24459809318274375
1.9776877678830025,0.2658105376461026
2.024969242974849,0.28750899811137814
2.0719421952836443,0.30988717188503795
2.118586685836875,0.3329136404544819
2.1649672830382847,0.3564633201191483
2.211044941249044,0.38062323859540553
2.2568214508787956,0.4055443318195107
2.302118521023034,0.4314731721777761
2.3467501910835935,0.45860788566530264
2.3906103610441423,0.4871487612232185
2.433435874559416,0.5170454058621151
2.4751805682102996,0.548344807662203
2.515326849141867,0.5812214592544964
2.5535966592644854,0.6160009760883705
2.589993699584143,0.6524742918444122
2.624388120706237,0.691119865241408
2.6569434280754636,0.7314014052709219
2.6874370573713615,0.7731944381659553
2.715818528971097,0.8163985588110311
2.741678790668496,0.8608188616580601
2.7653296768021383,0.9067011381668308
2.7863451609575334,0.9534220417922753
2.805041820311057,1.0013343154884848
2.8213350543355813,1.0502140411048946
2.835317388560872,1.0997479910995143
2.8469441592587827,1.1499546066481734
2.855995602075672,1.2008605665189651
2.8625098337939394,1.2519962326398455
2.8664930199246146,1.3034595777476892
2.8678915173662434,1.3551350768042247
2.867186795515651,1.4068600160560076
2.864998421595082,1.4586417409078896
2.861719292499542,1.5103936435032181
2.8576541613922553,1.5621641214266182
2.853109594894323,1.6139059651854715
2.848343336466709,1.6657318295335377
2.8434478656464552,1.7175026827035869
2.8385869148807368,1.769243369695825
2.833703673475258,1.8209581761914562
2.8287979095322786,1.8727254584734334
2.823927426985506,1.9244326966795091
2.819146532519354,1.9761637459731634
2.814707173162296,2.028007894479808
2.8108155347897408,2.0798620572699953
2.8077005844069256,2.1316891882833664
2.80531749563871,2.1835723851752844
2.8036467667729803,2.235553753642806
2.8030070656704957,2.2874695803650136
2.8035841050319985,2.3392836495283653
2.8054224570127113,2.3910963132746526
2.8084267295272323,2.4428192122287777
2.812669129244781,2.494348504448836
2.8182065170272312,2.5456161502399017
2.824989372693373,2.596775220966881
2.8330788865841408,2.6477822144383207
2.842369850466224,2.698520134948718
2.8526198379183914,2.7493195624915563
2.8636842241427045,2.799999097742329
2.8752285884324116,2.850412597439125
2.8871084529532567,2.900840434191245
2.8991324332520225,2.951236036056889
2.91115518136761,3.0015587745265266
2.9231989991704572,3.051913066014391
2.9352178596662526,3.1023216005874135
2.947188125209999,3.1526910241935786
2.9590024085865854,3.203233400616561
2.970666341703219,3.2537470864876763
2.982168542138218,3.304248623466269
2.9934268832190294,3.3548517593578056
3.0042934552113816,3.4055183461982668
3.0145850886858874,3.456260510833259
3.0239753772729183,3.5072125328547945
3.0323538841251936,3.558302822695692
3.0396526857333193,3.609561183813629
3.0459072096663764,3.6610526174137075
3.051069528620686,3.712669930307172
3.055085100829046,3.764383929726228
3.057943476154091,3.8163305982648907
3.059675911072145,3.8682690227737186
3.059897045354331,3.920284536348542
3.058202889331529,3.9720698524683646
3.054507413558711,4.0237982852880965
3.0488371594246506,4.0754623858872545
3.041231194467596,4.126881750144916
3.031637355981516,4.177815770903099
3.020138044788446,4.228465160348197
3.0066116697685143,4.278445601079101
2.9908664728699503,4.327648047486719
2.972779697458319,4.375854061994903
2.9521990408727827,4.42302933860902
2.9292080410847428,4.469040474863273
2.9035994317215637,4.513628132406729
2.875880002997,4.556874600854048
2.846055298559553,4.598292850583754
2.815769821660406,4.634591975292645
2.7832926565261262,4.66770940084411
2.748297074143508,4.698022805024356
2.710902561026023,4.725465615046676
2.671442877236338,4.749811077600272
2.630200297041901,4.770841927323436
2.587355582134424,4.788494470016065
2.5431915916264884,4.802647271172451
2.4980155416330025,4.813228263351804
2.4521724270903356,4.820021701802523
2.405890100301744,4.823056558595064
2.359276899432894,4.8224240486030485
2.3093608126072978,4.818069100534988
2.2580961126977095,4.810786006981777
2.2072171077069274,4.801620422699692
2.1562544067612865,4.7909170892371735
2.1055357380111523,4.77927887320092
2.055085818097479,4.76707606621841
2.0045988603572713,4.754365653064904
1.9541950303168039,4.741536095558803
1.9038272332847388,4.728759669956101
1.8534220334836315,4.715975688457835
1.8029856538900737,4.703297368394
1.7525633199116473,4.69063595602428
1.7021895983174022,4.678007276562705
1.6517069886552886,4.6654934443694644
1.6013362571595828,4.653017338818649
1.5509298191418905,4.640577481293469
1.5003918905492022,4.628007243003041
1.4500240058179898,4.615091878786712
1.3999152229913023,4.601504535293599
1.3500848994306962,4.587232427195152
1.3005185860566324,4.571941187694091
1.2512633073120736,4.555750279773584
1.2024066816505068,4.538609544807886
1.154088872143248,4.5199629513763355
1.1067099049110094,4.499476709826784
1.060294093784184,4.477070935194373
